review_id,user_id,book_id,author_id,review_text,review_rating,review_votes,spoiler_flag,spoiler_state,review_added_date,review_updated_date,review_read_count,comments_count,review_url,record_create_timestamp
3198465004,40887045,47828935,13531492,"Another Amazing read?Yes, This is another amazing read. This story hit me harder then the others as my son has Selective mutism. So I knew instantly that this was gonna be an amazing story.",5,0,false,none,Wed Feb 19 18:43:55 -0800 2020,Wed Feb 19 18:45:49 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465004,2020-02-19 21:53:21.992256
3198468491,108765121,540372,25864,Brilliant,5,0,false,none,Wed Feb 19 18:46:35 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468491,2020-02-19 21:53:54.733967
3198468322,32894729,45897568,2238,4 stars,4,0,false,none,Wed Feb 19 18:46:27 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468322,2020-02-19 21:53:55.682208
3198468255,662039,49211639,2891665,It’s fine.,3,0,false,none,Wed Feb 19 18:46:24 -0800 2020,Wed Feb 19 18:46:43 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468255,2020-02-19 21:53:56.713597
3198467750,1491331,51318209,4540200,"A bit thin on context and artistic distinction between characters, but an excellent story overall.",3,0,false,none,Wed Feb 19 18:46:01 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467750,2020-02-19 21:53:57.651988
3198467430,71107300,51090742,15928382,"4.5 stars After His Banana is a light-hearted and fun romantic comedy that is sure to leave you laughing out loud as you follow the romantic and somewhat crazy journey between the delightful Rey and zany Miles. If you have read any of this author’s Objects of Attraction books, especially His Bana...",5,0,false,none,Wed Feb 19 18:45:46 -0800 2020,Wed Feb 19 18:45:59 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467430,2020-02-19 21:53:58.588250
3198467376,5766440,512758,33280,Michelle from work handed me this and dared me to read it. So I did. What the actual hell did I read? Def not something I would recommend.,1,0,false,none,Wed Feb 19 18:45:44 -0800 2020,Wed Feb 19 18:46:52 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467376,2020-02-19 21:53:59.557486
3198467294,11085832,45046789,82570,This book was a great page turner read it in one setting,5,0,false,none,Wed Feb 19 18:45:40 -0800 2020,Wed Feb 19 18:46:48 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467294,2020-02-19 21:54:00.558364
3198466913,108765121,46227,25864,"If at all Bukowski fan then John Fante Ask the Dust is a must read...""fish nor fowl nor red herring""",5,0,false,none,Wed Feb 19 18:45:24 -0800 2020,Wed Feb 19 18:46:27 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466913,2020-02-19 21:54:01.467920
3198466401,5365542,36740878,9222070,This was kind of weird? I’m not a novella kind of gal and I didn’t bother looking at the word count before borrowing this one.,3,0,false,none,Wed Feb 19 18:45:01 -0800 2020,Wed Feb 19 18:46:35 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466401,2020-02-19 21:54:02.417813
3198466364,58758928,49229450,6937440,I love Monica James so much. Her books are always so captivating and you can't help but love her characters. They're dark and damaged but they draw you in and you have to love them. I loved Bullseye and I cannot wait for the next book!,5,0,false,none,Wed Feb 19 18:44:59 -0800 2020,Wed Feb 19 18:46:32 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466364,2020-02-19 21:54:03.315612
3198466156,11320611,30315802,2018764,An amazing anime came from an amazing manga.,5,0,false,none,Wed Feb 19 18:44:50 -0800 2020,Wed Feb 19 18:45:39 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466156,2020-02-19 21:54:04.291158
3198466055,88421724,51442234,19727739,"Walking through a lust-filled hazeAnother enjoyable read from Kali Hart. This time, the story centres around Makayla and Griffin. Makayla is an event planner, and as a favour to a friend, she plans a bachelorette party. The groom-to-be’s friend is a bouncer at the event, unbeknownst to her. Actua...",4,0,false,none,Wed Feb 19 18:44:45 -0800 2020,Wed Feb 19 18:45:08 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466055,2020-02-19 21:54:05.231533
3198465960,86712063,43848929,1439,"After reading “Talking to Strangers” by Malcolm Gladwell, I believe this book does an admirable job of illustrating the telling signs of danger and dishonesty to be wary of when entertaining social interactions with people you aren’t well acquainted with. This novel analyzes the approaches and pr...",4,0,false,none,Wed Feb 19 18:44:40 -0800 2020,Wed Feb 19 18:46:52 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465960,2020-02-19 21:54:06.190233
3198465793,110367990,106134,5951,want to read,0,0,false,none,Wed Feb 19 18:44:32 -0800 2020,Wed Feb 19 18:46:34 -0800 2020,3,0,https://www.goodreads.com/review/show/3198465793,2020-02-19 21:54:07.184267
3198465659,10035675,23604559,6485178,The character developmental this one was superb. The story took unexpected twists and turns. I hesitate to say more and give any of it away!,4,0,false,none,Wed Feb 19 18:44:25 -0800 2020,Wed Feb 19 18:45:04 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465659,2020-02-19 21:54:08.096480
3198465640,920724,45186376,144204,A good little primer on the gathering of Israel and what that means to us now.,5,0,false,none,Wed Feb 19 18:44:24 -0800 2020,Wed Feb 19 18:45:07 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465640,2020-02-19 21:54:09.034867
3198465587,33159044,50726995,6857137,"The book was a fun read. While not my usual romance, it had some great characters. There are a few inconsistencies, but nothing that damages the story. Will look forward to more from AL!!I received a free copy of this book via Booksprout and am voluntarily leaving a review.",3,0,false,none,Wed Feb 19 18:44:21 -0800 2020,Wed Feb 19 18:44:41 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465587,2020-02-19 21:54:09.977797
3198465460,50127349,50705323,14537105,"3.5 stars Angel and Ford are great characters and I loved the storyline but I felt it was just too long. For me there was too much internal dialogue that slowed the pace of what would have been an edge of your seat, action packed read. Don’t get me wrong it was action packed and thrilling in plac...",3,0,false,none,Wed Feb 19 18:44:15 -0800 2020,Wed Feb 19 18:45:31 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465460,2020-02-19 21:54:10.967903
3198465411,105906291,18871998,81579,"Have your eyes opened Excellent, thorough and Dr. Krafts humility and teach ability still shine through after all these years of ministry. Have your eyes opened and have some people to discuss it with",5,0,false,none,Wed Feb 19 18:44:13 -0800 2020,Wed Feb 19 18:46:33 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465411,2020-02-19 21:54:11.957743
3198465004,40887045,47828935,13531492,"Another Amazing read?Yes, This is another amazing read. This story hit me harder then the others as my son has Selective mutism. So I knew instantly that this was gonna be an amazing story.",5,0,false,none,Wed Feb 19 18:43:55 -0800 2020,Wed Feb 19 18:45:49 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465004,2020-02-19 21:54:12.960005
3198468491,108765121,540372,25864,Brilliant,5,0,false,none,Wed Feb 19 18:46:35 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468491,2020-02-19 21:54:45.828582
3198468322,32894729,45897568,2238,4 stars,4,0,false,none,Wed Feb 19 18:46:27 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468322,2020-02-19 21:54:46.744424
3198468255,662039,49211639,2891665,It’s fine.,3,0,false,none,Wed Feb 19 18:46:24 -0800 2020,Wed Feb 19 18:46:43 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468255,2020-02-19 21:54:47.694264
3198467750,1491331,51318209,4540200,"A bit thin on context and artistic distinction between characters, but an excellent story overall.",3,0,false,none,Wed Feb 19 18:46:01 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467750,2020-02-19 21:54:48.661289
3198467430,71107300,51090742,15928382,"4.5 stars After His Banana is a light-hearted and fun romantic comedy that is sure to leave you laughing out loud as you follow the romantic and somewhat crazy journey between the delightful Rey and zany Miles. If you have read any of this author’s Objects of Attraction books, especially His Bana...",5,0,false,none,Wed Feb 19 18:45:46 -0800 2020,Wed Feb 19 18:45:59 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467430,2020-02-19 21:54:49.565541
3198467376,5766440,512758,33280,Michelle from work handed me this and dared me to read it. So I did. What the actual hell did I read? Def not something I would recommend.,1,0,false,none,Wed Feb 19 18:45:44 -0800 2020,Wed Feb 19 18:46:52 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467376,2020-02-19 21:54:50.462333
3198467294,11085832,45046789,82570,This book was a great page turner read it in one setting,5,0,false,none,Wed Feb 19 18:45:40 -0800 2020,Wed Feb 19 18:46:48 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467294,2020-02-19 21:54:51.365228
3198466913,108765121,46227,25864,"If at all Bukowski fan then John Fante Ask the Dust is a must read...""fish nor fowl nor red herring""",5,0,false,none,Wed Feb 19 18:45:24 -0800 2020,Wed Feb 19 18:46:27 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466913,2020-02-19 21:54:52.342372
3198466401,5365542,36740878,9222070,This was kind of weird? I’m not a novella kind of gal and I didn’t bother looking at the word count before borrowing this one.,3,0,false,none,Wed Feb 19 18:45:01 -0800 2020,Wed Feb 19 18:46:35 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466401,2020-02-19 21:54:53.279103
3198466364,58758928,49229450,6937440,I love Monica James so much. Her books are always so captivating and you can't help but love her characters. They're dark and damaged but they draw you in and you have to love them. I loved Bullseye and I cannot wait for the next book!,5,0,false,none,Wed Feb 19 18:44:59 -0800 2020,Wed Feb 19 18:46:32 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466364,2020-02-19 21:54:54.187454
3198466156,11320611,30315802,2018764,An amazing anime came from an amazing manga.,5,0,false,none,Wed Feb 19 18:44:50 -0800 2020,Wed Feb 19 18:45:39 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466156,2020-02-19 21:54:55.156284
3198466055,88421724,51442234,19727739,"Walking through a lust-filled hazeAnother enjoyable read from Kali Hart. This time, the story centres around Makayla and Griffin. Makayla is an event planner, and as a favour to a friend, she plans a bachelorette party. The groom-to-be’s friend is a bouncer at the event, unbeknownst to her. Actua...",4,0,false,none,Wed Feb 19 18:44:45 -0800 2020,Wed Feb 19 18:45:08 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466055,2020-02-19 21:54:56.138776
3198465960,86712063,43848929,1439,"After reading “Talking to Strangers” by Malcolm Gladwell, I believe this book does an admirable job of illustrating the telling signs of danger and dishonesty to be wary of when entertaining social interactions with people you aren’t well acquainted with. This novel analyzes the approaches and pr...",4,0,false,none,Wed Feb 19 18:44:40 -0800 2020,Wed Feb 19 18:46:52 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465960,2020-02-19 21:54:57.183254
3198465793,110367990,106134,5951,want to read,0,0,false,none,Wed Feb 19 18:44:32 -0800 2020,Wed Feb 19 18:46:34 -0800 2020,3,0,https://www.goodreads.com/review/show/3198465793,2020-02-19 21:54:58.142505
3198465659,10035675,23604559,6485178,The character developmental this one was superb. The story took unexpected twists and turns. I hesitate to say more and give any of it away!,4,0,false,none,Wed Feb 19 18:44:25 -0800 2020,Wed Feb 19 18:45:04 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465659,2020-02-19 21:54:59.108405
3198465640,920724,45186376,144204,A good little primer on the gathering of Israel and what that means to us now.,5,0,false,none,Wed Feb 19 18:44:24 -0800 2020,Wed Feb 19 18:45:07 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465640,2020-02-19 21:55:00.027711
3198465587,33159044,50726995,6857137,"The book was a fun read. While not my usual romance, it had some great characters. There are a few inconsistencies, but nothing that damages the story. Will look forward to more from AL!!I received a free copy of this book via Booksprout and am voluntarily leaving a review.",3,0,false,none,Wed Feb 19 18:44:21 -0800 2020,Wed Feb 19 18:44:41 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465587,2020-02-19 21:55:00.974254
3198465460,50127349,50705323,14537105,"3.5 stars Angel and Ford are great characters and I loved the storyline but I felt it was just too long. For me there was too much internal dialogue that slowed the pace of what would have been an edge of your seat, action packed read. Don’t get me wrong it was action packed and thrilling in plac...",3,0,false,none,Wed Feb 19 18:44:15 -0800 2020,Wed Feb 19 18:45:31 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465460,2020-02-19 21:55:01.868111
3198465411,105906291,18871998,81579,"Have your eyes opened Excellent, thorough and Dr. Krafts humility and teach ability still shine through after all these years of ministry. Have your eyes opened and have some people to discuss it with",5,0,false,none,Wed Feb 19 18:44:13 -0800 2020,Wed Feb 19 18:46:33 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465411,2020-02-19 21:55:02.945783
3198465004,40887045,47828935,13531492,"Another Amazing read?Yes, This is another amazing read. This story hit me harder then the others as my son has Selective mutism. So I knew instantly that this was gonna be an amazing story.",5,0,false,none,Wed Feb 19 18:43:55 -0800 2020,Wed Feb 19 18:45:49 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465004,2020-02-19 21:55:03.940489
3198468491,108765121,540372,25864,Brilliant,5,0,false,none,Wed Feb 19 18:46:35 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468491,2020-02-19 21:55:36.428724
3198468322,32894729,45897568,2238,4 stars,4,0,false,none,Wed Feb 19 18:46:27 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468322,2020-02-19 21:55:37.407007
3198468255,662039,49211639,2891665,It’s fine.,3,0,false,none,Wed Feb 19 18:46:24 -0800 2020,Wed Feb 19 18:46:43 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468255,2020-02-19 21:55:38.341529
3198467750,1491331,51318209,4540200,"A bit thin on context and artistic distinction between characters, but an excellent story overall.",3,0,false,none,Wed Feb 19 18:46:01 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467750,2020-02-19 21:55:39.325381
3198467430,71107300,51090742,15928382,"4.5 stars After His Banana is a light-hearted and fun romantic comedy that is sure to leave you laughing out loud as you follow the romantic and somewhat crazy journey between the delightful Rey and zany Miles. If you have read any of this author’s Objects of Attraction books, especially His Bana...",5,0,false,none,Wed Feb 19 18:45:46 -0800 2020,Wed Feb 19 18:45:59 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467430,2020-02-19 21:55:40.277111
3198467376,5766440,512758,33280,Michelle from work handed me this and dared me to read it. So I did. What the actual hell did I read? Def not something I would recommend.,1,0,false,none,Wed Feb 19 18:45:44 -0800 2020,Wed Feb 19 18:46:52 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467376,2020-02-19 21:55:41.209620
3198467294,11085832,45046789,82570,This book was a great page turner read it in one setting,5,0,false,none,Wed Feb 19 18:45:40 -0800 2020,Wed Feb 19 18:46:48 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467294,2020-02-19 21:55:42.111732
3198466913,108765121,46227,25864,"If at all Bukowski fan then John Fante Ask the Dust is a must read...""fish nor fowl nor red herring""",5,0,false,none,Wed Feb 19 18:45:24 -0800 2020,Wed Feb 19 18:46:27 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466913,2020-02-19 21:55:43.015846
3198466401,5365542,36740878,9222070,This was kind of weird? I’m not a novella kind of gal and I didn’t bother looking at the word count before borrowing this one.,3,0,false,none,Wed Feb 19 18:45:01 -0800 2020,Wed Feb 19 18:46:35 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466401,2020-02-19 21:55:43.921543
3198466364,58758928,49229450,6937440,I love Monica James so much. Her books are always so captivating and you can't help but love her characters. They're dark and damaged but they draw you in and you have to love them. I loved Bullseye and I cannot wait for the next book!,5,0,false,none,Wed Feb 19 18:44:59 -0800 2020,Wed Feb 19 18:46:32 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466364,2020-02-19 21:55:44.840741
3198466156,11320611,30315802,2018764,An amazing anime came from an amazing manga.,5,0,false,none,Wed Feb 19 18:44:50 -0800 2020,Wed Feb 19 18:45:39 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466156,2020-02-19 21:55:46.072904
3198466055,88421724,51442234,19727739,"Walking through a lust-filled hazeAnother enjoyable read from Kali Hart. This time, the story centres around Makayla and Griffin. Makayla is an event planner, and as a favour to a friend, she plans a bachelorette party. The groom-to-be’s friend is a bouncer at the event, unbeknownst to her. Actua...",4,0,false,none,Wed Feb 19 18:44:45 -0800 2020,Wed Feb 19 18:45:08 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466055,2020-02-19 21:55:47.031017
3198465960,86712063,43848929,1439,"After reading “Talking to Strangers” by Malcolm Gladwell, I believe this book does an admirable job of illustrating the telling signs of danger and dishonesty to be wary of when entertaining social interactions with people you aren’t well acquainted with. This novel analyzes the approaches and pr...",4,0,false,none,Wed Feb 19 18:44:40 -0800 2020,Wed Feb 19 18:46:52 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465960,2020-02-19 21:55:47.933553
3198465793,110367990,106134,5951,want to read,0,0,false,none,Wed Feb 19 18:44:32 -0800 2020,Wed Feb 19 18:46:34 -0800 2020,3,0,https://www.goodreads.com/review/show/3198465793,2020-02-19 21:55:48.864692
3198465659,10035675,23604559,6485178,The character developmental this one was superb. The story took unexpected twists and turns. I hesitate to say more and give any of it away!,4,0,false,none,Wed Feb 19 18:44:25 -0800 2020,Wed Feb 19 18:45:04 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465659,2020-02-19 21:55:49.789103
3198465640,920724,45186376,144204,A good little primer on the gathering of Israel and what that means to us now.,5,0,false,none,Wed Feb 19 18:44:24 -0800 2020,Wed Feb 19 18:45:07 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465640,2020-02-19 21:55:50.717618
3198465587,33159044,50726995,6857137,"The book was a fun read. While not my usual romance, it had some great characters. There are a few inconsistencies, but nothing that damages the story. Will look forward to more from AL!!I received a free copy of this book via Booksprout and am voluntarily leaving a review.",3,0,false,none,Wed Feb 19 18:44:21 -0800 2020,Wed Feb 19 18:44:41 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465587,2020-02-19 21:55:51.798868
3198465460,50127349,50705323,14537105,"3.5 stars Angel and Ford are great characters and I loved the storyline but I felt it was just too long. For me there was too much internal dialogue that slowed the pace of what would have been an edge of your seat, action packed read. Don’t get me wrong it was action packed and thrilling in plac...",3,0,false,none,Wed Feb 19 18:44:15 -0800 2020,Wed Feb 19 18:45:31 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465460,2020-02-19 21:55:52.688438
3198465411,105906291,18871998,81579,"Have your eyes opened Excellent, thorough and Dr. Krafts humility and teach ability still shine through after all these years of ministry. Have your eyes opened and have some people to discuss it with",5,0,false,none,Wed Feb 19 18:44:13 -0800 2020,Wed Feb 19 18:46:33 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465411,2020-02-19 21:55:53.638221
3198465004,40887045,47828935,13531492,"Another Amazing read?Yes, This is another amazing read. This story hit me harder then the others as my son has Selective mutism. So I knew instantly that this was gonna be an amazing story.",5,0,false,none,Wed Feb 19 18:43:55 -0800 2020,Wed Feb 19 18:45:49 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465004,2020-02-19 21:55:54.567014
3198468491,108765121,540372,25864,Brilliant,5,0,false,none,Wed Feb 19 18:46:35 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468491,2020-02-19 21:56:27.095841
3198468322,32894729,45897568,2238,4 stars,4,0,false,none,Wed Feb 19 18:46:27 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468322,2020-02-19 21:56:28.019664
3198468255,662039,49211639,2891665,It’s fine.,3,0,false,none,Wed Feb 19 18:46:24 -0800 2020,Wed Feb 19 18:46:43 -0800 2020,1,0,https://www.goodreads.com/review/show/3198468255,2020-02-19 21:56:28.983858
3198467750,1491331,51318209,4540200,"A bit thin on context and artistic distinction between characters, but an excellent story overall.",3,0,false,none,Wed Feb 19 18:46:01 -0800 2020,Wed Feb 19 18:46:53 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467750,2020-02-19 21:56:29.939971
3198467430,71107300,51090742,15928382,"4.5 stars After His Banana is a light-hearted and fun romantic comedy that is sure to leave you laughing out loud as you follow the romantic and somewhat crazy journey between the delightful Rey and zany Miles. If you have read any of this author’s Objects of Attraction books, especially His Bana...",5,0,false,none,Wed Feb 19 18:45:46 -0800 2020,Wed Feb 19 18:45:59 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467430,2020-02-19 21:56:30.861120
3198467376,5766440,512758,33280,Michelle from work handed me this and dared me to read it. So I did. What the actual hell did I read? Def not something I would recommend.,1,0,false,none,Wed Feb 19 18:45:44 -0800 2020,Wed Feb 19 18:46:52 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467376,2020-02-19 21:56:31.784855
3198467294,11085832,45046789,82570,This book was a great page turner read it in one setting,5,0,false,none,Wed Feb 19 18:45:40 -0800 2020,Wed Feb 19 18:46:48 -0800 2020,1,0,https://www.goodreads.com/review/show/3198467294,2020-02-19 21:56:32.704541
3198466913,108765121,46227,25864,"If at all Bukowski fan then John Fante Ask the Dust is a must read...""fish nor fowl nor red herring""",5,0,false,none,Wed Feb 19 18:45:24 -0800 2020,Wed Feb 19 18:46:27 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466913,2020-02-19 21:56:33.645413
3198466401,5365542,36740878,9222070,This was kind of weird? I’m not a novella kind of gal and I didn’t bother looking at the word count before borrowing this one.,3,0,false,none,Wed Feb 19 18:45:01 -0800 2020,Wed Feb 19 18:46:35 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466401,2020-02-19 21:56:34.606673
3198466364,58758928,49229450,6937440,I love Monica James so much. Her books are always so captivating and you can't help but love her characters. They're dark and damaged but they draw you in and you have to love them. I loved Bullseye and I cannot wait for the next book!,5,0,false,none,Wed Feb 19 18:44:59 -0800 2020,Wed Feb 19 18:46:32 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466364,2020-02-19 21:56:35.524132
3198466156,11320611,30315802,2018764,An amazing anime came from an amazing manga.,5,0,false,none,Wed Feb 19 18:44:50 -0800 2020,Wed Feb 19 18:45:39 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466156,2020-02-19 21:56:36.494141
3198466055,88421724,51442234,19727739,"Walking through a lust-filled hazeAnother enjoyable read from Kali Hart. This time, the story centres around Makayla and Griffin. Makayla is an event planner, and as a favour to a friend, she plans a bachelorette party. The groom-to-be’s friend is a bouncer at the event, unbeknownst to her. Actua...",4,0,false,none,Wed Feb 19 18:44:45 -0800 2020,Wed Feb 19 18:45:08 -0800 2020,1,0,https://www.goodreads.com/review/show/3198466055,2020-02-19 21:56:37.399158
3198465960,86712063,43848929,1439,"After reading “Talking to Strangers” by Malcolm Gladwell, I believe this book does an admirable job of illustrating the telling signs of danger and dishonesty to be wary of when entertaining social interactions with people you aren’t well acquainted with. This novel analyzes the approaches and pr...",4,0,false,none,Wed Feb 19 18:44:40 -0800 2020,Wed Feb 19 18:46:52 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465960,2020-02-19 21:56:38.330070
3198465793,110367990,106134,5951,want to read,0,0,false,none,Wed Feb 19 18:44:32 -0800 2020,Wed Feb 19 18:46:34 -0800 2020,3,0,https://www.goodreads.com/review/show/3198465793,2020-02-19 21:56:39.239786
3198465659,10035675,23604559,6485178,The character developmental this one was superb. The story took unexpected twists and turns. I hesitate to say more and give any of it away!,4,0,false,none,Wed Feb 19 18:44:25 -0800 2020,Wed Feb 19 18:45:04 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465659,2020-02-19 21:56:40.169534
3198465640,920724,45186376,144204,A good little primer on the gathering of Israel and what that means to us now.,5,0,false,none,Wed Feb 19 18:44:24 -0800 2020,Wed Feb 19 18:45:07 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465640,2020-02-19 21:56:41.104137
3198465587,33159044,50726995,6857137,"The book was a fun read. While not my usual romance, it had some great characters. There are a few inconsistencies, but nothing that damages the story. Will look forward to more from AL!!I received a free copy of this book via Booksprout and am voluntarily leaving a review.",3,0,false,none,Wed Feb 19 18:44:21 -0800 2020,Wed Feb 19 18:44:41 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465587,2020-02-19 21:56:42.014793
3198465460,50127349,50705323,14537105,"3.5 stars Angel and Ford are great characters and I loved the storyline but I felt it was just too long. For me there was too much internal dialogue that slowed the pace of what would have been an edge of your seat, action packed read. Don’t get me wrong it was action packed and thrilling in plac...",3,0,false,none,Wed Feb 19 18:44:15 -0800 2020,Wed Feb 19 18:45:31 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465460,2020-02-19 21:56:42.987419
3198465411,105906291,18871998,81579,"Have your eyes opened Excellent, thorough and Dr. Krafts humility and teach ability still shine through after all these years of ministry. Have your eyes opened and have some people to discuss it with",5,0,false,none,Wed Feb 19 18:44:13 -0800 2020,Wed Feb 19 18:46:33 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465411,2020-02-19 21:56:43.983893
3198465004,40887045,47828935,13531492,"Another Amazing read?Yes, This is another amazing read. This story hit me harder then the others as my son has Selective mutism. So I knew instantly that this was gonna be an amazing story.",5,0,false,none,Wed Feb 19 18:43:55 -0800 2020,Wed Feb 19 18:45:49 -0800 2020,1,0,https://www.goodreads.com/review/show/3198465004,2020-02-19 21:56:44.934816
3198481766,34029326,50344480,19754871,This book hooked me from the get go I just couldn’t put it down I fell in love with these characters and omg what a story just a perfectI received a free copy of this book via Booksprout and am voluntarily leaving a review,5,0,false,none,Wed Feb 19 18:56:34 -0800 2020,Wed Feb 19 18:56:47 -0800 2020,1,0,https://www.goodreads.com/review/show/3198481766,2020-02-19 21:57:17.849236
3198481039,3340687,43885673,5317545,Cute. Predictable but a fun read. Would totally recommend. The different dates were a plethora of good times!,4,0,false,none,Wed Feb 19 18:56:00 -0800 2020,Wed Feb 19 18:56:39 -0800 2020,1,0,https://www.goodreads.com/review/show/3198481039,2020-02-19 21:57:18.843133
3198480744,6871301,496634,33280,Sarah loved it!,5,0,false,none,Wed Feb 19 18:55:47 -0800 2020,Wed Feb 19 18:56:34 -0800 2020,1,0,https://www.goodreads.com/review/show/3198480744,2020-02-19 21:57:19.774137
3198480371,2574606,45008822,7426084,"A warm, evocative, gently humorous intergenerational story.",4,0,false,none,Wed Feb 19 18:55:30 -0800 2020,Wed Feb 19 18:56:37 -0800 2020,1,0,https://www.goodreads.com/review/show/3198480371,2020-02-19 21:57:20.697407
3198480078,7306327,43158054,17365063,Love the simplicity and the way it tackled hard issues in a narrative easy to read form,5,0,false,none,Wed Feb 19 18:55:16 -0800 2020,Wed Feb 19 18:55:50 -0800 2020,1,0,https://www.goodreads.com/review/show/3198480078,2020-02-19 21:57:21.610171
3198480031,5365542,36755758,9222070,Jolly good show all around.,4,0,false,none,Wed Feb 19 18:55:14 -0800 2020,Wed Feb 19 18:55:51 -0800 2020,1,0,https://www.goodreads.com/review/show/3198480031,2020-02-19 21:57:22.567595
3198479996,985787,34669539,4899479,A preschool read--but totally counting it for my yearly book count! :),2,0,false,none,Wed Feb 19 18:55:13 -0800 2020,Wed Feb 19 18:55:47 -0800 2020,1,0,https://www.goodreads.com/review/show/3198479996,2020-02-19 21:57:23.539046
3198479971,101405732,22693182,6452053,"It took a while for me to get into this, but it ended up being a very good book in the end.",0,0,false,none,Wed Feb 19 18:55:11 -0800 2020,Wed Feb 19 18:56:51 -0800 2020,1,0,https://www.goodreads.com/review/show/3198479971,2020-02-19 21:57:24.475403
