user_id,user_name,user_display_name,location,profile_link,uri,user_image_url,small_image_url,has_image,record_create_timestamp
97378525,Tin,Tin Hồng,"Ho Chi Minh City, 20, Viet Nam",https://www.goodreads.com/user/show/97378525-tin-h-ng,kca://profile:goodreads/A734XQSS9F1CB,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:02.554327
91408922,Michelle,Michelle Lang,"Peterborough, ON, Canada",https://www.goodreads.com/user/show/91408922-michelle-lang,kca://profile:goodreads/A3QVWOB72PB1X9,https://images.gr-assets.com/users/1578365684p3/91408922.jpg,https://images.gr-assets.com/users/1578365684p2/91408922.jpg,true,2020-02-19 21:46:03.489084
105209745,Miranda,Miranda,Australia,https://www.goodreads.com/user/show/105209745-miranda,kca://profile:goodreads/AL7PKM73XJ5UD,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:04.454295
77924270,Allison,Allison A,The United States,https://www.goodreads.com/user/show/77924270-allison-a,kca://profile:goodreads/A3M51VHTPRV8VY,https://images.gr-assets.com/users/1518900888p3/77924270.jpg,https://images.gr-assets.com/users/1518900888p2/77924270.jpg,true,2020-02-19 21:46:05.396272
59216898,Jill,Jill Haworth,"London, H9, The United Kingdom",https://www.goodreads.com/user/show/59216898-jill-haworth,kca://profile:goodreads/ATWEUZIVYJ3FA,https://images.gr-assets.com/users/1472761938p3/59216898.jpg,https://images.gr-assets.com/users/1472761938p2/59216898.jpg,true,2020-02-19 21:46:06.293890
96304158,Emily,Emily Eden,"Shenandoah, IA",https://www.goodreads.com/user/show/96304158-emily-eden,kca://profile:goodreads/ALCLJK1MK4NGT,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:07.264196
29591239,Hannah,Hannah Blair,"Montréal, QC, Canada",https://www.goodreads.com/user/show/29591239-hannah-blair,kca://profile:goodreads/A1UA9C5XE9J119,https://images.gr-assets.com/users/1553379098p3/29591239.jpg,https://images.gr-assets.com/users/1553379098p2/29591239.jpg,true,2020-02-19 21:46:08.180314
36080699,Boriiberto,Boriiberto,"Mexico, 09, Mexico",https://www.goodreads.com/user/show/36080699-boriiberto,kca://profile:goodreads/AY69L45N6I5X3,https://images.gr-assets.com/users/1483633092p3/36080699.jpg,https://images.gr-assets.com/users/1483633092p2/36080699.jpg,true,2020-02-19 21:46:09.121407
4515563,Terri,Terri,Canada,https://www.goodreads.com/user/show/4515563-terri,kca://profile:goodreads/A1C705MXK33ST9,https://images.gr-assets.com/users/1537365199p3/4515563.jpg,https://images.gr-assets.com/users/1537365199p2/4515563.jpg,true,2020-02-19 21:46:10.051600
108765121,Greg,Greg Hernandez,"Los Angeles, CA",https://www.goodreads.com/user/show/108765121-greg-hernandez,kca://profile:goodreads/A3O4P5J2KINQUV,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:11.000848
12826447,Alison,Alison,"Red Deer, AB, Canada",https://www.goodreads.com/user/show/12826447-alison,kca://profile:goodreads/A21KOVQY8PUXBM,https://images.gr-assets.com/users/1347633918p3/12826447.jpg,https://images.gr-assets.com/users/1347633918p2/12826447.jpg,true,2020-02-19 21:46:11.981627
76206467,Dan,Dan Abromowitz,"Chicago, IL",https://www.goodreads.com/user/show/76206467-dan-abromowitz,kca://profile:goodreads/A2J1KMSGWO6DQI,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:44.630297
85907136,Sharon,Sharon,"Tucson, AZ",https://www.goodreads.com/user/show/85907136-sharon,kca://profile:goodreads/A35PUNUX7L9MIM,https://images.gr-assets.com/users/1547687635p3/85907136.jpg,https://images.gr-assets.com/users/1547687635p2/85907136.jpg,true,2020-02-19 21:46:45.567780
91305674,Geena,Geena Kenemore,"Louisville, KY",https://www.goodreads.com/user/show/91305674-geena-kenemore,kca://profile:goodreads/AK5MGPOP9MUGL,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:46.454781
90307732,Kim,Kim,"Detroit, MI",https://www.goodreads.com/user/show/90307732-kim,kca://profile:goodreads/A1XV1LWJZ764GR,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:47.387169
14730037,Paolo,Paolo Vergara,"Marikina, Philippines",https://www.goodreads.com/user/show/14730037-paolo-vergara,kca://profile:goodreads/AZ7ISBZ2X7404,https://images.gr-assets.com/users/1579252375p3/14730037.jpg,https://images.gr-assets.com/users/1579252375p2/14730037.jpg,true,2020-02-19 21:46:48.287425
102177361,Walker,Walker James,,https://www.goodreads.com/user/show/102177361-walker-james,kca://profile:goodreads/A3094D0VUNDNNC,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:49.248555
102219646,Karen,Karen,Canada,https://www.goodreads.com/user/show/102219646-karen,kca://profile:goodreads/A2S02L81W390IL,https://s.gr-assets.com/assets/nophoto/user/f_111x148-8060b12280b2aec7543bafb574ee8422.png,https://s.gr-assets.com/assets/nophoto/user/f_50x66-6a03a5c12233c941481992b82eea8d23.png,false,2020-02-19 21:46:50.190904
108765121,Greg,Greg Hernandez,"Los Angeles, CA",https://www.goodreads.com/user/show/108765121-greg-hernandez,kca://profile:goodreads/A3O4P5J2KINQUV,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:51.134795
102598042,D.,D. Slaton,The United States,https://www.goodreads.com/user/show/102598042-d-slaton,kca://profile:goodreads/AXTQAT5EY0L6X,https://images.gr-assets.com/users/1568207732p3/102598042.jpg,https://images.gr-assets.com/users/1568207732p2/102598042.jpg,true,2020-02-19 21:46:52.045102
97378525,Tin,Tin Hồng,"Ho Chi Minh City, 20, Viet Nam",https://www.goodreads.com/user/show/97378525-tin-h-ng,kca://profile:goodreads/A734XQSS9F1CB,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:52.956270
91408922,Michelle,Michelle Lang,"Peterborough, ON, Canada",https://www.goodreads.com/user/show/91408922-michelle-lang,kca://profile:goodreads/A3QVWOB72PB1X9,https://images.gr-assets.com/users/1578365684p3/91408922.jpg,https://images.gr-assets.com/users/1578365684p2/91408922.jpg,true,2020-02-19 21:46:53.891164
105209745,Miranda,Miranda,Australia,https://www.goodreads.com/user/show/105209745-miranda,kca://profile:goodreads/AL7PKM73XJ5UD,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:54.763967
77924270,Allison,Allison A,The United States,https://www.goodreads.com/user/show/77924270-allison-a,kca://profile:goodreads/A3M51VHTPRV8VY,https://images.gr-assets.com/users/1518900888p3/77924270.jpg,https://images.gr-assets.com/users/1518900888p2/77924270.jpg,true,2020-02-19 21:46:55.736215
59216898,Jill,Jill Haworth,"London, H9, The United Kingdom",https://www.goodreads.com/user/show/59216898-jill-haworth,kca://profile:goodreads/ATWEUZIVYJ3FA,https://images.gr-assets.com/users/1472761938p3/59216898.jpg,https://images.gr-assets.com/users/1472761938p2/59216898.jpg,true,2020-02-19 21:46:56.669447
96304158,Emily,Emily Eden,"Shenandoah, IA",https://www.goodreads.com/user/show/96304158-emily-eden,kca://profile:goodreads/ALCLJK1MK4NGT,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:46:57.604873
29591239,Hannah,Hannah Blair,"Montréal, QC, Canada",https://www.goodreads.com/user/show/29591239-hannah-blair,kca://profile:goodreads/A1UA9C5XE9J119,https://images.gr-assets.com/users/1553379098p3/29591239.jpg,https://images.gr-assets.com/users/1553379098p2/29591239.jpg,true,2020-02-19 21:46:58.518259
36080699,Boriiberto,Boriiberto,"Mexico, 09, Mexico",https://www.goodreads.com/user/show/36080699-boriiberto,kca://profile:goodreads/AY69L45N6I5X3,https://images.gr-assets.com/users/1483633092p3/36080699.jpg,https://images.gr-assets.com/users/1483633092p2/36080699.jpg,true,2020-02-19 21:46:59.482599
4515563,Terri,Terri,Canada,https://www.goodreads.com/user/show/4515563-terri,kca://profile:goodreads/A1C705MXK33ST9,https://images.gr-assets.com/users/1537365199p3/4515563.jpg,https://images.gr-assets.com/users/1537365199p2/4515563.jpg,true,2020-02-19 21:47:00.398141
108765121,Greg,Greg Hernandez,"Los Angeles, CA",https://www.goodreads.com/user/show/108765121-greg-hernandez,kca://profile:goodreads/A3O4P5J2KINQUV,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:47:01.318956
12826447,Alison,Alison,"Red Deer, AB, Canada",https://www.goodreads.com/user/show/12826447-alison,kca://profile:goodreads/A21KOVQY8PUXBM,https://images.gr-assets.com/users/1347633918p3/12826447.jpg,https://images.gr-assets.com/users/1347633918p2/12826447.jpg,true,2020-02-19 21:47:02.381177
108765121,Greg,Greg Hernandez,"Los Angeles, CA",https://www.goodreads.com/user/show/108765121-greg-hernandez,kca://profile:goodreads/A3O4P5J2KINQUV,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:47:34.801026
32894729,Tess,Tess,Canada,https://www.goodreads.com/user/show/32894729-tess,kca://profile:goodreads/A1WWWSVXAEUINA,https://images.gr-assets.com/users/1424452966p3/32894729.jpg,https://images.gr-assets.com/users/1424452966p2/32894729.jpg,true,2020-02-19 21:47:35.692506
662039,Jennifer,Jennifer,,https://www.goodreads.com/user/show/662039-jennifer,kca://profile:goodreads/A2SZ9WYR7WZ4P4,https://images.gr-assets.com/users/1213307804p3/662039.jpg,https://images.gr-assets.com/users/1213307804p2/662039.jpg,true,2020-02-19 21:47:36.658851
1491331,Robert,Robert,"Philadelphia, PA",https://www.goodreads.com/user/show/1491331-robert,kca://profile:goodreads/A6OYTLCNT82KJ,https://images.gr-assets.com/users/1238518147p3/1491331.jpg,https://images.gr-assets.com/users/1238518147p2/1491331.jpg,true,2020-02-19 21:47:37.764692
71107300,Anna Theurer (Anna's Bookshelf),Anna Theurer (Anna's Bookshelf),,https://www.goodreads.com/user/show/71107300-anna-theurer-anna-s-bookshelf,kca://profile:goodreads/A2DFJQSE8YB34R,https://images.gr-assets.com/users/1567730648p3/71107300.jpg,https://images.gr-assets.com/users/1567730648p2/71107300.jpg,true,2020-02-19 21:47:38.753023
5766440,Georgette,Georgette,,https://www.goodreads.com/user/show/5766440-georgette,kca://profile:goodreads/A2GODYQSGU8DJU,https://images.gr-assets.com/users/1570154232p3/5766440.jpg,https://images.gr-assets.com/users/1570154232p2/5766440.jpg,true,2020-02-19 21:47:39.679658
11085832,Sandi,Sandi,The United States,https://www.goodreads.com/user/show/11085832-sandi,kca://profile:goodreads/A2JHLQPJDWF8B9,https://images.gr-assets.com/users/1342674019p3/11085832.jpg,https://images.gr-assets.com/users/1342674019p2/11085832.jpg,true,2020-02-19 21:47:40.603454
108765121,Greg,Greg Hernandez,"Los Angeles, CA",https://www.goodreads.com/user/show/108765121-greg-hernandez,kca://profile:goodreads/A3O4P5J2KINQUV,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:47:41.484901
5365542,Nicole,Nicole,"Washington, DC",https://www.goodreads.com/user/show/5365542-nicole,kca://profile:goodreads/A4WPNA517NHJ7,https://images.gr-assets.com/users/1550977568p3/5365542.jpg,https://images.gr-assets.com/users/1550977568p2/5365542.jpg,true,2020-02-19 21:47:42.448637
58758928,Bookbewitched,Bookbewitched,,https://www.goodreads.com/user/show/58758928-bookbewitched,kca://profile:goodreads/A377416M75507E,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:47:43.374635
11320611,Cody,Cody,"Milwaukee, WI",https://www.goodreads.com/user/show/11320611-cody,kca://profile:goodreads/A2R9CTFDLG01KE,https://images.gr-assets.com/users/1577893360p3/11320611.jpg,https://images.gr-assets.com/users/1577893360p2/11320611.jpg,true,2020-02-19 21:47:44.335195
88421724,Beverly,Beverly,Australia,https://www.goodreads.com/user/show/88421724-beverly,kca://profile:goodreads/A3AIZBZ16RL2ZM,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:47:45.267815
86712063,Ainsley,Ainsley Pace,"Cedar Park, TX",https://www.goodreads.com/user/show/86712063-ainsley-pace,kca://profile:goodreads/A2H9BXCTBRZEGI,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:47:46.518851
110367990,FiraS,FiraS,"Ottawa, ON, Canada",https://www.goodreads.com/user/show/110367990-firas,kca://profile:goodreads/A2FAKG2GQD3ETC,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:47:47.464658
10035675,Malia,Malia,"Salt Lake City, UT",https://www.goodreads.com/user/show/10035675-malia,kca://profile:goodreads/A2R3QA2378PM77,https://s.gr-assets.com/assets/nophoto/user/f_111x148-8060b12280b2aec7543bafb574ee8422.png,https://s.gr-assets.com/assets/nophoto/user/f_50x66-6a03a5c12233c941481992b82eea8d23.png,false,2020-02-19 21:47:48.637412
920724,Emy,Emy,,https://www.goodreads.com/user/show/920724-emy,kca://profile:goodreads/A1FZTZDN8N6MOZ,https://images.gr-assets.com/users/1347427230p3/920724.jpg,https://images.gr-assets.com/users/1347427230p2/920724.jpg,true,2020-02-19 21:47:49.561598
33159044,Cari,Cari Behling,The United States,https://www.goodreads.com/user/show/33159044-cari-behling,kca://profile:goodreads/A2MX4GSAKUW21Q,https://images.gr-assets.com/users/1405667023p3/33159044.jpg,https://images.gr-assets.com/users/1405667023p2/33159044.jpg,true,2020-02-19 21:47:50.507896
50127349,Jill,Jill  Kirtley,The United Kingdom,https://www.goodreads.com/user/show/50127349-jill-kirtley,kca://profile:goodreads/A2ET39ASJZ39G7,https://images.gr-assets.com/users/1469285030p3/50127349.jpg,https://images.gr-assets.com/users/1469285030p2/50127349.jpg,true,2020-02-19 21:47:51.445910
105906291,Trent,Trent Ballard,The United States,https://www.goodreads.com/user/show/105906291-trent-ballard,kca://profile:goodreads/A3BFY4IOKBL8S0,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:47:52.405043
40887045,Terrie,Terrie Dixon,"Calgary, AB, Canada",https://www.goodreads.com/user/show/40887045-terrie-dixon,kca://profile:goodreads/A8MKAXVLKRP6A,https://images.gr-assets.com/users/1565705148p3/40887045.jpg,https://images.gr-assets.com/users/1565705148p2/40887045.jpg,true,2020-02-19 21:47:53.356673
108765121,Greg,Greg Hernandez,"Los Angeles, CA",https://www.goodreads.com/user/show/108765121-greg-hernandez,kca://profile:goodreads/A3O4P5J2KINQUV,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:48:26.046360
32894729,Tess,Tess,Canada,https://www.goodreads.com/user/show/32894729-tess,kca://profile:goodreads/A1WWWSVXAEUINA,https://images.gr-assets.com/users/1424452966p3/32894729.jpg,https://images.gr-assets.com/users/1424452966p2/32894729.jpg,true,2020-02-19 21:48:26.992481
662039,Jennifer,Jennifer,,https://www.goodreads.com/user/show/662039-jennifer,kca://profile:goodreads/A2SZ9WYR7WZ4P4,https://images.gr-assets.com/users/1213307804p3/662039.jpg,https://images.gr-assets.com/users/1213307804p2/662039.jpg,true,2020-02-19 21:48:27.959220
1491331,Robert,Robert,"Philadelphia, PA",https://www.goodreads.com/user/show/1491331-robert,kca://profile:goodreads/A6OYTLCNT82KJ,https://images.gr-assets.com/users/1238518147p3/1491331.jpg,https://images.gr-assets.com/users/1238518147p2/1491331.jpg,true,2020-02-19 21:48:28.868295
71107300,Anna Theurer (Anna's Bookshelf),Anna Theurer (Anna's Bookshelf),,https://www.goodreads.com/user/show/71107300-anna-theurer-anna-s-bookshelf,kca://profile:goodreads/A2DFJQSE8YB34R,https://images.gr-assets.com/users/1567730648p3/71107300.jpg,https://images.gr-assets.com/users/1567730648p2/71107300.jpg,true,2020-02-19 21:48:29.806776
5766440,Georgette,Georgette,,https://www.goodreads.com/user/show/5766440-georgette,kca://profile:goodreads/A2GODYQSGU8DJU,https://images.gr-assets.com/users/1570154232p3/5766440.jpg,https://images.gr-assets.com/users/1570154232p2/5766440.jpg,true,2020-02-19 21:48:30.715175
11085832,Sandi,Sandi,The United States,https://www.goodreads.com/user/show/11085832-sandi,kca://profile:goodreads/A2JHLQPJDWF8B9,https://images.gr-assets.com/users/1342674019p3/11085832.jpg,https://images.gr-assets.com/users/1342674019p2/11085832.jpg,true,2020-02-19 21:48:31.592056
108765121,Greg,Greg Hernandez,"Los Angeles, CA",https://www.goodreads.com/user/show/108765121-greg-hernandez,kca://profile:goodreads/A3O4P5J2KINQUV,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:48:32.519101
5365542,Nicole,Nicole,"Washington, DC",https://www.goodreads.com/user/show/5365542-nicole,kca://profile:goodreads/A4WPNA517NHJ7,https://images.gr-assets.com/users/1550977568p3/5365542.jpg,https://images.gr-assets.com/users/1550977568p2/5365542.jpg,true,2020-02-19 21:48:33.470222
58758928,Bookbewitched,Bookbewitched,,https://www.goodreads.com/user/show/58758928-bookbewitched,kca://profile:goodreads/A377416M75507E,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:48:34.438037
11320611,Cody,Cody,"Milwaukee, WI",https://www.goodreads.com/user/show/11320611-cody,kca://profile:goodreads/A2R9CTFDLG01KE,https://images.gr-assets.com/users/1577893360p3/11320611.jpg,https://images.gr-assets.com/users/1577893360p2/11320611.jpg,true,2020-02-19 21:48:35.371005
88421724,Beverly,Beverly,Australia,https://www.goodreads.com/user/show/88421724-beverly,kca://profile:goodreads/A3AIZBZ16RL2ZM,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:48:36.307634
86712063,Ainsley,Ainsley Pace,"Cedar Park, TX",https://www.goodreads.com/user/show/86712063-ainsley-pace,kca://profile:goodreads/A2H9BXCTBRZEGI,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:48:37.280772
110367990,FiraS,FiraS,"Ottawa, ON, Canada",https://www.goodreads.com/user/show/110367990-firas,kca://profile:goodreads/A2FAKG2GQD3ETC,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:48:38.264561
10035675,Malia,Malia,"Salt Lake City, UT",https://www.goodreads.com/user/show/10035675-malia,kca://profile:goodreads/A2R3QA2378PM77,https://s.gr-assets.com/assets/nophoto/user/f_111x148-8060b12280b2aec7543bafb574ee8422.png,https://s.gr-assets.com/assets/nophoto/user/f_50x66-6a03a5c12233c941481992b82eea8d23.png,false,2020-02-19 21:48:39.196226
920724,Emy,Emy,,https://www.goodreads.com/user/show/920724-emy,kca://profile:goodreads/A1FZTZDN8N6MOZ,https://images.gr-assets.com/users/1347427230p3/920724.jpg,https://images.gr-assets.com/users/1347427230p2/920724.jpg,true,2020-02-19 21:48:40.135572
33159044,Cari,Cari Behling,The United States,https://www.goodreads.com/user/show/33159044-cari-behling,kca://profile:goodreads/A2MX4GSAKUW21Q,https://images.gr-assets.com/users/1405667023p3/33159044.jpg,https://images.gr-assets.com/users/1405667023p2/33159044.jpg,true,2020-02-19 21:48:41.115499
50127349,Jill,Jill  Kirtley,The United Kingdom,https://www.goodreads.com/user/show/50127349-jill-kirtley,kca://profile:goodreads/A2ET39ASJZ39G7,https://images.gr-assets.com/users/1469285030p3/50127349.jpg,https://images.gr-assets.com/users/1469285030p2/50127349.jpg,true,2020-02-19 21:48:42.002709
105906291,Trent,Trent Ballard,The United States,https://www.goodreads.com/user/show/105906291-trent-ballard,kca://profile:goodreads/A3BFY4IOKBL8S0,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:48:42.943633
40887045,Terrie,Terrie Dixon,"Calgary, AB, Canada",https://www.goodreads.com/user/show/40887045-terrie-dixon,kca://profile:goodreads/A8MKAXVLKRP6A,https://images.gr-assets.com/users/1565705148p3/40887045.jpg,https://images.gr-assets.com/users/1565705148p2/40887045.jpg,true,2020-02-19 21:48:43.994977
108765121,Greg,Greg Hernandez,"Los Angeles, CA",https://www.goodreads.com/user/show/108765121-greg-hernandez,kca://profile:goodreads/A3O4P5J2KINQUV,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:49:16.634330
32894729,Tess,Tess,Canada,https://www.goodreads.com/user/show/32894729-tess,kca://profile:goodreads/A1WWWSVXAEUINA,https://images.gr-assets.com/users/1424452966p3/32894729.jpg,https://images.gr-assets.com/users/1424452966p2/32894729.jpg,true,2020-02-19 21:49:17.593312
662039,Jennifer,Jennifer,,https://www.goodreads.com/user/show/662039-jennifer,kca://profile:goodreads/A2SZ9WYR7WZ4P4,https://images.gr-assets.com/users/1213307804p3/662039.jpg,https://images.gr-assets.com/users/1213307804p2/662039.jpg,true,2020-02-19 21:49:18.544598
1491331,Robert,Robert,"Philadelphia, PA",https://www.goodreads.com/user/show/1491331-robert,kca://profile:goodreads/A6OYTLCNT82KJ,https://images.gr-assets.com/users/1238518147p3/1491331.jpg,https://images.gr-assets.com/users/1238518147p2/1491331.jpg,true,2020-02-19 21:49:19.504190
71107300,Anna Theurer (Anna's Bookshelf),Anna Theurer (Anna's Bookshelf),,https://www.goodreads.com/user/show/71107300-anna-theurer-anna-s-bookshelf,kca://profile:goodreads/A2DFJQSE8YB34R,https://images.gr-assets.com/users/1567730648p3/71107300.jpg,https://images.gr-assets.com/users/1567730648p2/71107300.jpg,true,2020-02-19 21:49:20.399288
5766440,Georgette,Georgette,,https://www.goodreads.com/user/show/5766440-georgette,kca://profile:goodreads/A2GODYQSGU8DJU,https://images.gr-assets.com/users/1570154232p3/5766440.jpg,https://images.gr-assets.com/users/1570154232p2/5766440.jpg,true,2020-02-19 21:49:21.313502
11085832,Sandi,Sandi,The United States,https://www.goodreads.com/user/show/11085832-sandi,kca://profile:goodreads/A2JHLQPJDWF8B9,https://images.gr-assets.com/users/1342674019p3/11085832.jpg,https://images.gr-assets.com/users/1342674019p2/11085832.jpg,true,2020-02-19 21:49:22.202686
108765121,Greg,Greg Hernandez,"Los Angeles, CA",https://www.goodreads.com/user/show/108765121-greg-hernandez,kca://profile:goodreads/A3O4P5J2KINQUV,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:49:23.151042
5365542,Nicole,Nicole,"Washington, DC",https://www.goodreads.com/user/show/5365542-nicole,kca://profile:goodreads/A4WPNA517NHJ7,https://images.gr-assets.com/users/1550977568p3/5365542.jpg,https://images.gr-assets.com/users/1550977568p2/5365542.jpg,true,2020-02-19 21:49:24.114830
58758928,Bookbewitched,Bookbewitched,,https://www.goodreads.com/user/show/58758928-bookbewitched,kca://profile:goodreads/A377416M75507E,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:49:25.077949
11320611,Cody,Cody,"Milwaukee, WI",https://www.goodreads.com/user/show/11320611-cody,kca://profile:goodreads/A2R9CTFDLG01KE,https://images.gr-assets.com/users/1577893360p3/11320611.jpg,https://images.gr-assets.com/users/1577893360p2/11320611.jpg,true,2020-02-19 21:49:26.041006
108765121,Greg,Greg Hernandez,"Los Angeles, CA",https://www.goodreads.com/user/show/108765121-greg-hernandez,kca://profile:goodreads/A3O4P5J2KINQUV,https://s.gr-assets.com/assets/nophoto/user/u_111x148-9394ebedbb3c6c218f64be9549657029.png,https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png,false,2020-02-19 21:49:41.670287
32894729,Tess,Tess,Canada,https://www.goodreads.com/user/show/32894729-tess,kca://profile:goodreads/A1WWWSVXAEUINA,https://images.gr-assets.com/users/1424452966p3/32894729.jpg,https://images.gr-assets.com/users/1424452966p2/32894729.jpg,true,2020-02-19 21:49:42.616977
