author_id,name,role,profile_url,average_rating,rating_count,text_review_count,record_create_timestamp
25864,John Fante,,https://www.goodreads.com/author/show/25864.John_Fante,4.08,60107,3537,2020-02-19 21:54:45.828582
2238,Isabel Allende,,https://www.goodreads.com/author/show/2238.Isabel_Allende,3.96,697365,43582,2020-02-19 21:54:46.744424
2891665,Gail Carriger,,https://www.goodreads.com/author/show/2891665.Gail_Carriger,4.00,381392,41940,2020-02-19 21:54:47.694264
4540200,Andre Frattino,,https://www.goodreads.com/author/show/4540200.Andre_Frattino,3.94,67,19,2020-02-19 21:54:48.661289
15928382,Penelope Bloom,,https://www.goodreads.com/author/show/15928382.Penelope_Bloom,3.98,46537,7260,2020-02-19 21:54:49.565541
33280,Dav Pilkey,,https://www.goodreads.com/author/show/33280.Dav_Pilkey,4.18,293749,14150,2020-02-19 21:54:50.462333
82570,Gregg Hurwitz,,https://www.goodreads.com/author/show/82570.Gregg_Hurwitz,4.03,116340,12509,2020-02-19 21:54:51.365228
25864,John Fante,,https://www.goodreads.com/author/show/25864.John_Fante,4.08,60107,3537,2020-02-19 21:54:52.342372
9222070,Alessandra Hazard,,https://www.goodreads.com/author/show/9222070.Alessandra_Hazard,4.00,53841,5687,2020-02-19 21:54:53.279103
6937440,Monica  James,,https://www.goodreads.com/author/show/6937440.Monica_James,4.13,11505,2770,2020-02-19 21:54:54.187454
2018764,Atsushi Ohkubo,,https://www.goodreads.com/author/show/2018764.Atsushi_Ohkubo,4.33,102472,1777,2020-02-19 21:54:55.156284
19727739,Kali Hart,,https://www.goodreads.com/author/show/19727739.Kali_Hart,4.08,1170,326,2020-02-19 21:54:56.138776
1439,Malcolm Gladwell,,https://www.goodreads.com/author/show/1439.Malcolm_Gladwell,4.00,1892014,72692,2020-02-19 21:54:57.183254
5951,Jeff Smith,,https://www.goodreads.com/author/show/5951.Jeff_Smith,4.27,241512,9729,2020-02-19 21:54:58.142505
6485178,Fredrik Backman,,https://www.goodreads.com/author/show/6485178.Fredrik_Backman,4.26,1019569,129463,2020-02-19 21:54:59.108405
144204,Brad Wilcox,,https://www.goodreads.com/author/show/144204.Brad_Wilcox,4.51,7382,1403,2020-02-19 21:55:00.027711
6857137,Adriane Leigh,,https://www.goodreads.com/author/show/6857137.Adriane_Leigh,3.83,21477,2683,2020-02-19 21:55:00.974254
14537105,Adriana Anders,,https://www.goodreads.com/author/show/14537105.Adriana_Anders,3.81,4330,1153,2020-02-19 21:55:01.868111
81579,Charles H. Kraft,,https://www.goodreads.com/author/show/81579.Charles_H_Kraft,4.10,923,103,2020-02-19 21:55:02.945783
13531492,L.J. Shen,,https://www.goodreads.com/author/show/13531492.L_J_Shen,4.15,328143,42413,2020-02-19 21:55:03.940489
25864,John Fante,,https://www.goodreads.com/author/show/25864.John_Fante,4.08,60107,3537,2020-02-19 21:55:36.428724
2238,Isabel Allende,,https://www.goodreads.com/author/show/2238.Isabel_Allende,3.96,697376,43584,2020-02-19 21:55:37.407007
2891665,Gail Carriger,,https://www.goodreads.com/author/show/2891665.Gail_Carriger,4.00,381392,41940,2020-02-19 21:55:38.341529
4540200,Andre Frattino,,https://www.goodreads.com/author/show/4540200.Andre_Frattino,3.94,67,19,2020-02-19 21:55:39.325381
15928382,Penelope Bloom,,https://www.goodreads.com/author/show/15928382.Penelope_Bloom,3.98,46537,7260,2020-02-19 21:55:40.277111
33280,Dav Pilkey,,https://www.goodreads.com/author/show/33280.Dav_Pilkey,4.18,293749,14150,2020-02-19 21:55:41.209620
82570,Gregg Hurwitz,,https://www.goodreads.com/author/show/82570.Gregg_Hurwitz,4.03,116340,12509,2020-02-19 21:55:42.111732
25864,John Fante,,https://www.goodreads.com/author/show/25864.John_Fante,4.08,60107,3537,2020-02-19 21:55:43.015846
9222070,Alessandra Hazard,,https://www.goodreads.com/author/show/9222070.Alessandra_Hazard,4.00,53841,5687,2020-02-19 21:55:43.921543
6937440,Monica  James,,https://www.goodreads.com/author/show/6937440.Monica_James,4.13,11505,2770,2020-02-19 21:55:44.840741
2018764,Atsushi Ohkubo,,https://www.goodreads.com/author/show/2018764.Atsushi_Ohkubo,4.33,102472,1777,2020-02-19 21:55:46.072904
19727739,Kali Hart,,https://www.goodreads.com/author/show/19727739.Kali_Hart,4.08,1170,326,2020-02-19 21:55:47.031017
1439,Malcolm Gladwell,,https://www.goodreads.com/author/show/1439.Malcolm_Gladwell,4.00,1892014,72692,2020-02-19 21:55:47.933553
5951,Jeff Smith,,https://www.goodreads.com/author/show/5951.Jeff_Smith,4.27,241512,9729,2020-02-19 21:55:48.864692
6485178,Fredrik Backman,,https://www.goodreads.com/author/show/6485178.Fredrik_Backman,4.26,1019569,129463,2020-02-19 21:55:49.789103
144204,Brad Wilcox,,https://www.goodreads.com/author/show/144204.Brad_Wilcox,4.51,7382,1403,2020-02-19 21:55:50.717618
6857137,Adriane Leigh,,https://www.goodreads.com/author/show/6857137.Adriane_Leigh,3.83,21477,2683,2020-02-19 21:55:51.798868
14537105,Adriana Anders,,https://www.goodreads.com/author/show/14537105.Adriana_Anders,3.81,4330,1153,2020-02-19 21:55:52.688438
81579,Charles H. Kraft,,https://www.goodreads.com/author/show/81579.Charles_H_Kraft,4.10,923,103,2020-02-19 21:55:53.638221
13531492,L.J. Shen,,https://www.goodreads.com/author/show/13531492.L_J_Shen,4.15,328143,42413,2020-02-19 21:55:54.567980
25864,John Fante,,https://www.goodreads.com/author/show/25864.John_Fante,4.08,60107,3537,2020-02-19 21:56:27.095841
2238,Isabel Allende,,https://www.goodreads.com/author/show/2238.Isabel_Allende,3.96,697376,43584,2020-02-19 21:56:28.019664
2891665,Gail Carriger,,https://www.goodreads.com/author/show/2891665.Gail_Carriger,4.00,381392,41940,2020-02-19 21:56:28.983858
4540200,Andre Frattino,,https://www.goodreads.com/author/show/4540200.Andre_Frattino,3.94,67,19,2020-02-19 21:56:29.939971
15928382,Penelope Bloom,,https://www.goodreads.com/author/show/15928382.Penelope_Bloom,3.98,46537,7260,2020-02-19 21:56:30.861120
33280,Dav Pilkey,,https://www.goodreads.com/author/show/33280.Dav_Pilkey,4.18,293749,14150,2020-02-19 21:56:31.784855
82570,Gregg Hurwitz,,https://www.goodreads.com/author/show/82570.Gregg_Hurwitz,4.03,116340,12509,2020-02-19 21:56:32.704541
25864,John Fante,,https://www.goodreads.com/author/show/25864.John_Fante,4.08,60107,3537,2020-02-19 21:56:33.645413
9222070,Alessandra Hazard,,https://www.goodreads.com/author/show/9222070.Alessandra_Hazard,4.00,53841,5687,2020-02-19 21:56:34.606673
6937440,Monica  James,,https://www.goodreads.com/author/show/6937440.Monica_James,4.13,11505,2770,2020-02-19 21:56:35.524132
2018764,Atsushi Ohkubo,,https://www.goodreads.com/author/show/2018764.Atsushi_Ohkubo,4.33,102472,1777,2020-02-19 21:56:36.494141
19727739,Kali Hart,,https://www.goodreads.com/author/show/19727739.Kali_Hart,4.08,1170,326,2020-02-19 21:56:37.399158
1439,Malcolm Gladwell,,https://www.goodreads.com/author/show/1439.Malcolm_Gladwell,4.00,1892014,72692,2020-02-19 21:56:38.330070
5951,Jeff Smith,,https://www.goodreads.com/author/show/5951.Jeff_Smith,4.27,241512,9729,2020-02-19 21:56:39.239786
6485178,Fredrik Backman,,https://www.goodreads.com/author/show/6485178.Fredrik_Backman,4.26,1019569,129463,2020-02-19 21:56:40.169534
144204,Brad Wilcox,,https://www.goodreads.com/author/show/144204.Brad_Wilcox,4.51,7382,1403,2020-02-19 21:56:41.104137
6857137,Adriane Leigh,,https://www.goodreads.com/author/show/6857137.Adriane_Leigh,3.83,21477,2683,2020-02-19 21:56:42.014793
14537105,Adriana Anders,,https://www.goodreads.com/author/show/14537105.Adriana_Anders,3.81,4330,1153,2020-02-19 21:56:42.987419
81579,Charles H. Kraft,,https://www.goodreads.com/author/show/81579.Charles_H_Kraft,4.10,923,103,2020-02-19 21:56:43.983893
13531492,L.J. Shen,,https://www.goodreads.com/author/show/13531492.L_J_Shen,4.15,328143,42413,2020-02-19 21:56:44.934816
19754871,Emma   Sutton,,https://www.goodreads.com/author/show/19754871.Emma_Sutton,4.57,102,90,2020-02-19 21:57:17.849236
5317545,Ashley Elston,,https://www.goodreads.com/author/show/5317545.Ashley_Elston,4.01,23360,4074,2020-02-19 21:57:18.843133
33280,Dav Pilkey,,https://www.goodreads.com/author/show/33280.Dav_Pilkey,4.18,293749,14150,2020-02-19 21:57:19.774137
7426084,Cheryl Minnema,,https://www.goodreads.com/author/show/7426084.Cheryl_Minnema,3.54,162,61,2020-02-19 21:57:20.697407
17365063,LDS CHURCH,,https://www.goodreads.com/author/show/17365063.LDS_CHURCH,4.67,51,14,2020-02-19 21:57:21.610171
9222070,Alessandra Hazard,,https://www.goodreads.com/author/show/9222070.Alessandra_Hazard,4.00,53841,5687,2020-02-19 21:57:22.567595
4899479,Thomas Flintham,,https://www.goodreads.com/author/show/4899479.Thomas_Flintham,4.33,3972,349,2020-02-19 21:57:23.539046
6452053,Kimberly McCreight,,https://www.goodreads.com/author/show/6452053.Kimberly_McCreight,3.81,156111,15604,2020-02-19 21:57:24.475403
6420810,Stevie Mikayne,,https://www.goodreads.com/author/show/6420810.Stevie_Mikayne,3.96,303,93,2020-02-19 21:57:25.380469
14226723,Teva Harrison,,https://www.goodreads.com/author/show/14226723.Teva_Harrison,4.25,568,117,2020-02-19 21:57:26.301162
13575034,Linda  Holmes,,https://www.goodreads.com/author/show/13575034.Linda_Holmes,3.89,49502,6751,2020-02-19 21:57:27.220326
4738,Alexander McCall Smith,,https://www.goodreads.com/author/show/4738.Alexander_McCall_Smith,3.87,859308,71687,2020-02-19 21:57:28.175207
6461519,C.M. Owens,,https://www.goodreads.com/author/show/6461519.C_M_Owens,4.40,134210,9413,2020-02-19 21:57:29.072299
13038484,Beth O'Leary,,https://www.goodreads.com/author/show/13038484.Beth_O_Leary,4.13,43501,7506,2020-02-19 21:57:29.963565
13531492,L.J. Shen,,https://www.goodreads.com/author/show/13531492.L_J_Shen,4.15,328143,42413,2020-02-19 21:57:30.935838
4349946,Felice Cohen,,https://www.goodreads.com/author/show/4349946.Felice_Cohen,4.10,606,67,2020-02-19 21:57:31.879540
9355,Dean Koontz,,https://www.goodreads.com/author/show/9355.Dean_Koontz,3.94,2356079,94307,2020-02-19 21:57:32.886238
16068544,Amelinda Bérubé,,https://www.goodreads.com/author/show/16068544.Amelinda_B_rub_,3.39,1420,602,2020-02-19 21:57:33.751377
1588088,Maria Semple,,https://www.goodreads.com/author/show/1588088.Maria_Semple,3.80,504914,48711,2020-02-19 21:57:34.637675
14023941,Paola Siviero,,https://www.goodreads.com/author/show/14023941.Paola_Siviero,4.54,374,111,2020-02-19 21:57:35.544161
19754871,Emma   Sutton,,https://www.goodreads.com/author/show/19754871.Emma_Sutton,4.57,102,90,2020-02-19 21:58:08.109807
5317545,Ashley Elston,,https://www.goodreads.com/author/show/5317545.Ashley_Elston,4.01,23360,4074,2020-02-19 21:58:09.081881
33280,Dav Pilkey,,https://www.goodreads.com/author/show/33280.Dav_Pilkey,4.18,293749,14150,2020-02-19 21:58:10.000263
7426084,Cheryl Minnema,,https://www.goodreads.com/author/show/7426084.Cheryl_Minnema,3.54,162,61,2020-02-19 21:58:10.912077
17365063,LDS CHURCH,,https://www.goodreads.com/author/show/17365063.LDS_CHURCH,4.67,51,14,2020-02-19 21:58:11.842655
9222070,Alessandra Hazard,,https://www.goodreads.com/author/show/9222070.Alessandra_Hazard,4.00,53841,5687,2020-02-19 21:58:12.764036
4899479,Thomas Flintham,,https://www.goodreads.com/author/show/4899479.Thomas_Flintham,4.33,3972,349,2020-02-19 21:58:13.725529
6452053,Kimberly McCreight,,https://www.goodreads.com/author/show/6452053.Kimberly_McCreight,3.81,156111,15604,2020-02-19 21:58:14.642801
6420810,Stevie Mikayne,,https://www.goodreads.com/author/show/6420810.Stevie_Mikayne,3.96,303,93,2020-02-19 21:58:15.562594
14226723,Teva Harrison,,https://www.goodreads.com/author/show/14226723.Teva_Harrison,4.25,568,117,2020-02-19 21:58:16.495711
13575034,Linda  Holmes,,https://www.goodreads.com/author/show/13575034.Linda_Holmes,3.89,49502,6751,2020-02-19 21:58:17.399456
4738,Alexander McCall Smith,,https://www.goodreads.com/author/show/4738.Alexander_McCall_Smith,3.87,859312,71688,2020-02-19 21:58:18.325458
6461519,C.M. Owens,,https://www.goodreads.com/author/show/6461519.C_M_Owens,4.40,134210,9413,2020-02-19 21:58:19.293697
13038484,Beth O'Leary,,https://www.goodreads.com/author/show/13038484.Beth_O_Leary,4.13,43501,7506,2020-02-19 21:58:20.214950
13531492,L.J. Shen,,https://www.goodreads.com/author/show/13531492.L_J_Shen,4.15,328143,42413,2020-02-19 21:58:21.172475
4349946,Felice Cohen,,https://www.goodreads.com/author/show/4349946.Felice_Cohen,4.10,606,67,2020-02-19 21:58:22.092467
9355,Dean Koontz,,https://www.goodreads.com/author/show/9355.Dean_Koontz,3.94,2356079,94307,2020-02-19 21:58:23.121776
16068544,Amelinda Bérubé,,https://www.goodreads.com/author/show/16068544.Amelinda_B_rub_,3.39,1420,602,2020-02-19 21:58:24.019271
1588088,Maria Semple,,https://www.goodreads.com/author/show/1588088.Maria_Semple,3.80,504914,48711,2020-02-19 21:58:24.962053
14023941,Paola Siviero,,https://www.goodreads.com/author/show/14023941.Paola_Siviero,4.54,374,111,2020-02-19 21:58:25.836005
19754871,Emma   Sutton,,https://www.goodreads.com/author/show/19754871.Emma_Sutton,4.57,102,90,2020-02-19 21:58:58.372657
5317545,Ashley Elston,,https://www.goodreads.com/author/show/5317545.Ashley_Elston,4.01,23360,4074,2020-02-19 21:58:59.365319
33280,Dav Pilkey,,https://www.goodreads.com/author/show/33280.Dav_Pilkey,4.18,293749,14150,2020-02-19 21:59:00.262660
7426084,Cheryl Minnema,,https://www.goodreads.com/author/show/7426084.Cheryl_Minnema,3.54,162,61,2020-02-19 21:59:01.211105
17365063,LDS CHURCH,,https://www.goodreads.com/author/show/17365063.LDS_CHURCH,4.67,51,14,2020-02-19 21:59:02.159321
9222070,Alessandra Hazard,,https://www.goodreads.com/author/show/9222070.Alessandra_Hazard,4.00,53841,5687,2020-02-19 21:59:03.182130
4899479,Thomas Flintham,,https://www.goodreads.com/author/show/4899479.Thomas_Flintham,4.33,3972,349,2020-02-19 21:59:04.133564
6452053,Kimberly McCreight,,https://www.goodreads.com/author/show/6452053.Kimberly_McCreight,3.81,156111,15604,2020-02-19 21:59:05.108721
6420810,Stevie Mikayne,,https://www.goodreads.com/author/show/6420810.Stevie_Mikayne,3.96,303,93,2020-02-19 21:59:06.049646
14226723,Teva Harrison,,https://www.goodreads.com/author/show/14226723.Teva_Harrison,4.25,568,117,2020-02-19 21:59:07.001954
13575034,Linda  Holmes,,https://www.goodreads.com/author/show/13575034.Linda_Holmes,3.89,49502,6751,2020-02-19 21:59:07.968100
4738,Alexander McCall Smith,,https://www.goodreads.com/author/show/4738.Alexander_McCall_Smith,3.87,859312,71688,2020-02-19 21:59:08.919605
6461519,C.M. Owens,,https://www.goodreads.com/author/show/6461519.C_M_Owens,4.40,134210,9413,2020-02-19 21:59:09.842306
13038484,Beth O'Leary,,https://www.goodreads.com/author/show/13038484.Beth_O_Leary,4.13,43501,7506,2020-02-19 21:59:10.721269
13531492,L.J. Shen,,https://www.goodreads.com/author/show/13531492.L_J_Shen,4.15,328143,42413,2020-02-19 21:59:11.699101
4349946,Felice Cohen,,https://www.goodreads.com/author/show/4349946.Felice_Cohen,4.10,606,67,2020-02-19 21:59:12.600166
9355,Dean Koontz,,https://www.goodreads.com/author/show/9355.Dean_Koontz,3.94,2356079,94307,2020-02-19 21:59:13.588207
16068544,Amelinda Bérubé,,https://www.goodreads.com/author/show/16068544.Amelinda_B_rub_,3.39,1420,602,2020-02-19 21:59:14.544844
1588088,Maria Semple,,https://www.goodreads.com/author/show/1588088.Maria_Semple,3.80,504914,48711,2020-02-19 21:59:15.480486
14023941,Paola Siviero,,https://www.goodreads.com/author/show/14023941.Paola_Siviero,4.54,374,111,2020-02-19 21:59:16.373458
19754871,Emma   Sutton,,https://www.goodreads.com/author/show/19754871.Emma_Sutton,4.57,102,90,2020-02-19 21:59:48.915985
5317545,Ashley Elston,,https://www.goodreads.com/author/show/5317545.Ashley_Elston,4.01,23360,4074,2020-02-19 21:59:49.841286
33280,Dav Pilkey,,https://www.goodreads.com/author/show/33280.Dav_Pilkey,4.18,293749,14150,2020-02-19 21:59:50.774108
7426084,Cheryl Minnema,,https://www.goodreads.com/author/show/7426084.Cheryl_Minnema,3.54,162,61,2020-02-19 21:59:51.717725
17365063,LDS CHURCH,,https://www.goodreads.com/author/show/17365063.LDS_CHURCH,4.67,51,14,2020-02-19 21:59:52.622565
9222070,Alessandra Hazard,,https://www.goodreads.com/author/show/9222070.Alessandra_Hazard,4.00,53847,5693,2020-02-19 21:59:53.566402
4899479,Thomas Flintham,,https://www.goodreads.com/author/show/4899479.Thomas_Flintham,4.33,3972,349,2020-02-19 21:59:54.508838
6452053,Kimberly McCreight,,https://www.goodreads.com/author/show/6452053.Kimberly_McCreight,3.81,156111,15604,2020-02-19 21:59:55.436371
6420810,Stevie Mikayne,,https://www.goodreads.com/author/show/6420810.Stevie_Mikayne,3.96,303,93,2020-02-19 21:59:56.359641
14226723,Teva Harrison,,https://www.goodreads.com/author/show/14226723.Teva_Harrison,4.25,568,117,2020-02-19 21:59:57.301077
13575034,Linda  Holmes,,https://www.goodreads.com/author/show/13575034.Linda_Holmes,3.89,49502,6751,2020-02-19 21:59:58.197937
4738,Alexander McCall Smith,,https://www.goodreads.com/author/show/4738.Alexander_McCall_Smith,3.87,859312,71688,2020-02-19 21:59:59.206376
6461519,C.M. Owens,,https://www.goodreads.com/author/show/6461519.C_M_Owens,4.40,134210,9413,2020-02-19 22:00:00.124809
13038484,Beth O'Leary,,https://www.goodreads.com/author/show/13038484.Beth_O_Leary,4.13,43501,7506,2020-02-19 22:00:01.052015
13531492,L.J. Shen,,https://www.goodreads.com/author/show/13531492.L_J_Shen,4.15,328143,42413,2020-02-19 22:00:02.017983
4349946,Felice Cohen,,https://www.goodreads.com/author/show/4349946.Felice_Cohen,4.10,606,67,2020-02-19 22:00:02.945082
9355,Dean Koontz,,https://www.goodreads.com/author/show/9355.Dean_Koontz,3.94,2356079,94307,2020-02-19 22:00:03.968159
16068544,Amelinda Bérubé,,https://www.goodreads.com/author/show/16068544.Amelinda_B_rub_,3.39,1420,602,2020-02-19 22:00:04.877184
1588088,Maria Semple,,https://www.goodreads.com/author/show/1588088.Maria_Semple,3.80,504914,48711,2020-02-19 22:00:05.815443
14023941,Paola Siviero,,https://www.goodreads.com/author/show/14023941.Paola_Siviero,4.54,374,111,2020-02-19 22:00:06.789791
19754871,Emma   Sutton,,https://www.goodreads.com/author/show/19754871.Emma_Sutton,4.57,102,90,2020-02-19 22:00:39.268105
5317545,Ashley Elston,,https://www.goodreads.com/author/show/5317545.Ashley_Elston,4.01,23360,4074,2020-02-19 22:00:40.224787
33280,Dav Pilkey,,https://www.goodreads.com/author/show/33280.Dav_Pilkey,4.18,293749,14150,2020-02-19 22:00:41.145359
7426084,Cheryl Minnema,,https://www.goodreads.com/author/show/7426084.Cheryl_Minnema,3.54,162,61,2020-02-19 22:00:42.055113
17365063,LDS CHURCH,,https://www.goodreads.com/author/show/17365063.LDS_CHURCH,4.67,51,14,2020-02-19 22:00:42.957336
9222070,Alessandra Hazard,,https://www.goodreads.com/author/show/9222070.Alessandra_Hazard,4.00,53847,5693,2020-02-19 22:00:43.922738
4899479,Thomas Flintham,,https://www.goodreads.com/author/show/4899479.Thomas_Flintham,4.33,3972,349,2020-02-19 22:00:44.884783
6452053,Kimberly McCreight,,https://www.goodreads.com/author/show/6452053.Kimberly_McCreight,3.81,156111,15604,2020-02-19 22:00:45.807754
6420810,Stevie Mikayne,,https://www.goodreads.com/author/show/6420810.Stevie_Mikayne,3.96,303,93,2020-02-19 22:00:46.751962
14226723,Teva Harrison,,https://www.goodreads.com/author/show/14226723.Teva_Harrison,4.25,568,117,2020-02-19 22:00:47.663533
13575034,Linda  Holmes,,https://www.goodreads.com/author/show/13575034.Linda_Holmes,3.89,49502,6751,2020-02-19 22:00:48.589638
4738,Alexander McCall Smith,,https://www.goodreads.com/author/show/4738.Alexander_McCall_Smith,3.87,859312,71688,2020-02-19 22:00:49.566826
6461519,C.M. Owens,,https://www.goodreads.com/author/show/6461519.C_M_Owens,4.40,134210,9413,2020-02-19 22:00:50.514562
13038484,Beth O'Leary,,https://www.goodreads.com/author/show/13038484.Beth_O_Leary,4.13,43501,7506,2020-02-19 22:00:51.442582
13531492,L.J. Shen,,https://www.goodreads.com/author/show/13531492.L_J_Shen,4.15,328143,42413,2020-02-19 22:00:52.366239
4349946,Felice Cohen,,https://www.goodreads.com/author/show/4349946.Felice_Cohen,4.10,606,67,2020-02-19 22:00:53.276999
9355,Dean Koontz,,https://www.goodreads.com/author/show/9355.Dean_Koontz,3.94,2356079,94307,2020-02-19 22:00:54.272267
16068544,Amelinda Bérubé,,https://www.goodreads.com/author/show/16068544.Amelinda_B_rub_,3.39,1420,602,2020-02-19 22:00:55.226516
1588088,Maria Semple,,https://www.goodreads.com/author/show/1588088.Maria_Semple,3.80,504914,48711,2020-02-19 22:00:56.151264
14023941,Paola Siviero,,https://www.goodreads.com/author/show/14023941.Paola_Siviero,4.54,374,111,2020-02-19 22:00:57.054921
19754871,Emma   Sutton,,https://www.goodreads.com/author/show/19754871.Emma_Sutton,4.57,102,90,2020-02-19 22:01:29.390145
5317545,Ashley Elston,,https://www.goodreads.com/author/show/5317545.Ashley_Elston,4.01,23360,4074,2020-02-19 22:01:30.303151
33280,Dav Pilkey,,https://www.goodreads.com/author/show/33280.Dav_Pilkey,4.18,293749,14150,2020-02-19 22:01:31.198234
7426084,Cheryl Minnema,,https://www.goodreads.com/author/show/7426084.Cheryl_Minnema,3.54,162,61,2020-02-19 22:01:32.120167
17365063,LDS CHURCH,,https://www.goodreads.com/author/show/17365063.LDS_CHURCH,4.67,51,14,2020-02-19 22:01:33.023075
9222070,Alessandra Hazard,,https://www.goodreads.com/author/show/9222070.Alessandra_Hazard,4.00,53847,5693,2020-02-19 22:01:34.012976
4899479,Thomas Flintham,,https://www.goodreads.com/author/show/4899479.Thomas_Flintham,4.33,3972,349,2020-02-19 22:01:34.961251
6452053,Kimberly McCreight,,https://www.goodreads.com/author/show/6452053.Kimberly_McCreight,3.81,156111,15604,2020-02-19 22:01:35.952807
6420810,Stevie Mikayne,,https://www.goodreads.com/author/show/6420810.Stevie_Mikayne,3.96,303,93,2020-02-19 22:01:36.907163
14226723,Teva Harrison,,https://www.goodreads.com/author/show/14226723.Teva_Harrison,4.25,568,117,2020-02-19 22:01:37.847477
13575034,Linda  Holmes,,https://www.goodreads.com/author/show/13575034.Linda_Holmes,3.89,49502,6751,2020-02-19 22:01:38.784605
4738,Alexander McCall Smith,,https://www.goodreads.com/author/show/4738.Alexander_McCall_Smith,3.87,859312,71688,2020-02-19 22:01:39.730842
6461519,C.M. Owens,,https://www.goodreads.com/author/show/6461519.C_M_Owens,4.40,134210,9413,2020-02-19 22:01:40.700789
13038484,Beth O'Leary,,https://www.goodreads.com/author/show/13038484.Beth_O_Leary,4.13,43501,7506,2020-02-19 22:01:41.649868
13531492,L.J. Shen,,https://www.goodreads.com/author/show/13531492.L_J_Shen,4.15,328143,42413,2020-02-19 22:01:42.615185
4349946,Felice Cohen,,https://www.goodreads.com/author/show/4349946.Felice_Cohen,4.10,606,67,2020-02-19 22:01:43.532521
9355,Dean Koontz,,https://www.goodreads.com/author/show/9355.Dean_Koontz,3.94,2356079,94307,2020-02-19 22:01:44.533228
16068544,Amelinda Bérubé,,https://www.goodreads.com/author/show/16068544.Amelinda_B_rub_,3.39,1420,602,2020-02-19 22:01:45.495053
1588088,Maria Semple,,https://www.goodreads.com/author/show/1588088.Maria_Semple,3.80,504914,48711,2020-02-19 22:01:46.413322
14023941,Paola Siviero,,https://www.goodreads.com/author/show/14023941.Paola_Siviero,4.54,374,111,2020-02-19 22:01:47.318489
19754871,Emma   Sutton,,https://www.goodreads.com/author/show/19754871.Emma_Sutton,4.57,102,90,2020-02-19 22:02:19.888928
5317545,Ashley Elston,,https://www.goodreads.com/author/show/5317545.Ashley_Elston,4.01,23360,4074,2020-02-19 22:02:20.852255
33280,Dav Pilkey,,https://www.goodreads.com/author/show/33280.Dav_Pilkey,4.18,293749,14150,2020-02-19 22:02:21.780266
7426084,Cheryl Minnema,,https://www.goodreads.com/author/show/7426084.Cheryl_Minnema,3.54,162,61,2020-02-19 22:02:22.760668
17365063,LDS CHURCH,,https://www.goodreads.com/author/show/17365063.LDS_CHURCH,4.67,51,14,2020-02-19 22:02:23.685829
9222070,Alessandra Hazard,,https://www.goodreads.com/author/show/9222070.Alessandra_Hazard,4.00,53847,5693,2020-02-19 22:02:24.647926
4899479,Thomas Flintham,,https://www.goodreads.com/author/show/4899479.Thomas_Flintham,4.33,3972,349,2020-02-19 22:02:25.596452
6452053,Kimberly McCreight,,https://www.goodreads.com/author/show/6452053.Kimberly_McCreight,3.81,156111,15604,2020-02-19 22:02:26.604027
6420810,Stevie Mikayne,,https://www.goodreads.com/author/show/6420810.Stevie_Mikayne,3.96,303,93,2020-02-19 22:02:27.614666
14226723,Teva Harrison,,https://www.goodreads.com/author/show/14226723.Teva_Harrison,4.25,568,117,2020-02-19 22:02:28.496604
13575034,Linda  Holmes,,https://www.goodreads.com/author/show/13575034.Linda_Holmes,3.89,49502,6751,2020-02-19 22:02:29.402989
4738,Alexander McCall Smith,,https://www.goodreads.com/author/show/4738.Alexander_McCall_Smith,3.87,859312,71688,2020-02-19 22:02:30.440752
6461519,C.M. Owens,,https://www.goodreads.com/author/show/6461519.C_M_Owens,4.40,134210,9413,2020-02-19 22:02:31.377245
13038484,Beth O'Leary,,https://www.goodreads.com/author/show/13038484.Beth_O_Leary,4.13,43501,7506,2020-02-19 22:02:32.274872
13531492,L.J. Shen,,https://www.goodreads.com/author/show/13531492.L_J_Shen,4.15,328143,42413,2020-02-19 22:02:33.265337
4349946,Felice Cohen,,https://www.goodreads.com/author/show/4349946.Felice_Cohen,4.10,606,67,2020-02-19 22:02:34.185739
9355,Dean Koontz,,https://www.goodreads.com/author/show/9355.Dean_Koontz,3.94,2356079,94307,2020-02-19 22:02:35.152760
16068544,Amelinda Bérubé,,https://www.goodreads.com/author/show/16068544.Amelinda_B_rub_,3.39,1420,602,2020-02-19 22:02:36.087470
1588088,Maria Semple,,https://www.goodreads.com/author/show/1588088.Maria_Semple,3.80,504914,48711,2020-02-19 22:02:36.976078
14023941,Paola Siviero,,https://www.goodreads.com/author/show/14023941.Paola_Siviero,4.54,374,111,2020-02-19 22:02:37.866049
19754871,Emma   Sutton,,https://www.goodreads.com/author/show/19754871.Emma_Sutton,4.57,102,90,2020-02-19 22:03:10.608277
5317545,Ashley Elston,,https://www.goodreads.com/author/show/5317545.Ashley_Elston,4.01,23360,4074,2020-02-19 22:03:11.500018
33280,Dav Pilkey,,https://www.goodreads.com/author/show/33280.Dav_Pilkey,4.18,293749,14150,2020-02-19 22:03:12.411427
7426084,Cheryl Minnema,,https://www.goodreads.com/author/show/7426084.Cheryl_Minnema,3.54,162,61,2020-02-19 22:03:13.310131
17365063,LDS CHURCH,,https://www.goodreads.com/author/show/17365063.LDS_CHURCH,4.67,51,14,2020-02-19 22:03:14.228723
9222070,Alessandra Hazard,,https://www.goodreads.com/author/show/9222070.Alessandra_Hazard,4.00,53847,5693,2020-02-19 22:03:15.131472
